0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
"[0.5054958462715149, 0.15350684523582458]","[0.5127259492874146, 0.12959130108356476]","[0.5144782066345215, 0.12977413833141327]","[0.5165117979049683, 0.12976926565170288]","[0.5126948356628418, 0.12890756130218506]","[0.5141586661338806, 0.12848174571990967]","[0.5158010721206665, 0.12769077718257904]","[0.5355299711227417, 0.1400909572839737]","[0.5325591564178467, 0.13475452363491058]","[0.5133493542671204, 0.1792948842048645]","[0.5123244524002075, 0.17944854497909546]","[0.5649935603141785, 0.24420011043548584]","[0.5639187097549438, 0.24994932115077972]","[0.6144185066223145, 0.3980754017829895]","[0.580534815788269, 0.40338876843452454]","[0.5670078992843628, 0.5262673497200012]","[0.5520032048225403, 0.4903179109096527]","[0.5581840872764587, 0.562408447265625]","[0.5339304208755493, 0.5088990330696106]","[0.5497103929519653, 0.552833616733551]","[0.5279476642608643, 0.5040643215179443]","[0.5519777536392212, 0.5422070622444153]","[0.5360196828842163, 0.4964866638183594]","[0.5937454700469971, 0.5685232281684875]","[0.5935543775558472, 0.5646612644195557]","[0.5566560626029968, 0.7722069621086121]","[0.5963650345802307, 0.7586528062820435]","[0.6713991165161133, 0.8160340785980225]","[0.6579267978668213, 0.9375590682029724]","[0.6904484033584595, 0.7917121052742004]","[0.665092408657074, 0.9644909501075745]","[0.6791768074035645, 0.9135993719100952]","[0.6080162525177002, 0.9732521176338196]"
"[0.505503237247467, 0.14507775008678436]","[0.513115406036377, 0.12194029241800308]","[0.5149217844009399, 0.12209774553775787]","[0.5167795419692993, 0.1222112849354744]","[0.5126827955245972, 0.12107346951961517]","[0.5139971375465393, 0.12045634537935257]","[0.5154971480369568, 0.11961108446121216]","[0.5358655452728271, 0.13337118923664093]","[0.5324563384056091, 0.12823903560638428]","[0.5134932994842529, 0.17128601670265198]","[0.5118342041969299, 0.17088423669338226]","[0.5700898766517639, 0.24442718923091888]","[0.5589757561683655, 0.2543553411960602]","[0.6347422003746033, 0.39666545391082764]","[0.5740504860877991, 0.4005284905433655]","[0.5836459398269653, 0.5090780258178711]","[0.535309910774231, 0.47046178579330444]","[0.5716865658760071, 0.5469008088111877]","[0.5156955122947693, 0.4929749667644501]","[0.5625189542770386, 0.5347861051559448]","[0.5122244358062744, 0.4866950511932373]","[0.5642168521881104, 0.5231234431266785]","[0.5197540521621704, 0.4812483787536621]","[0.5974884033203125, 0.5715392827987671]","[0.594154953956604, 0.5672711133956909]","[0.5317966341972351, 0.768286406993866]","[0.6097884178161621, 0.77692711353302]","[0.6460403203964233, 0.8248895406723022]","[0.6719228029251099, 0.9254069924354553]","[0.6658667325973511, 0.8136614561080933]","[0.6874406337738037, 0.9420583844184875]","[0.6476866006851196, 0.9144254326820374]","[0.6320010423660278, 0.9654509425163269]"
"[0.503970205783844, 0.14071932435035706]","[0.5120569467544556, 0.11766159534454346]","[0.5142461657524109, 0.11796777695417404]","[0.5165706872940063, 0.11848201602697372]","[0.5110818147659302, 0.11676216870546341]","[0.5123319029808044, 0.11611001938581467]","[0.5137965679168701, 0.11522576212882996]","[0.5357247591018677, 0.1314363330602646]","[0.5320344567298889, 0.12351012974977493]","[0.5126303434371948, 0.1663592904806137]","[0.5106748342514038, 0.1658606082201004]","[0.5736231207847595, 0.2375001460313797]","[0.5581598281860352, 0.2493939995765686]","[0.6483729481697083, 0.35612809658050537]","[0.574050784111023, 0.3916889727115631]","[0.6007521748542786, 0.4951482117176056]","[0.5288244485855103, 0.45663052797317505]","[0.5897626876831055, 0.5216934680938721]","[0.512315571308136, 0.4821556806564331]","[0.5790438055992126, 0.5081408023834229]","[0.5111033916473389, 0.47379565238952637]","[0.580851137638092, 0.4987879991531372]","[0.518125057220459, 0.46797975897789]","[0.5961800813674927, 0.5666561722755432]","[0.5991067290306091, 0.5661982893943787]","[0.516462504863739, 0.7370067834854126]","[0.6308568716049194, 0.7635048627853394]","[0.6089383363723755, 0.8621615767478943]","[0.7173994183540344, 0.9165990948677063]","[0.6332091093063354, 0.8772880434989929]","[0.740018904209137, 0.9436282515525818]","[0.5827457308769226, 0.9601786136627197]","[0.6852617263793945, 0.9772218465805054]"
"[0.5021100044250488, 0.1358659267425537]","[0.5100663900375366, 0.10835662484169006]","[0.5125669240951538, 0.107671357691288]","[0.515257716178894, 0.10680073499679565]","[0.5086665153503418, 0.10892605036497116]","[0.5100215673446655, 0.10833479464054108]","[0.5116615295410156, 0.10718809813261032]","[0.5352594256401062, 0.11349411308765411]","[0.5319840908050537, 0.11175251007080078]","[0.511470377445221, 0.15739485621452332]","[0.5094565153121948, 0.16037096083164215]","[0.5778148770332336, 0.2228396236896515]","[0.5573974251747131, 0.2486191838979721]","[0.6567636728286743, 0.3196623623371124]","[0.5722697973251343, 0.38210737705230713]","[0.6081520318984985, 0.45793455839157104]","[0.5249238610267639, 0.4350568950176239]","[0.5973377227783203, 0.5032008290290833]","[0.5099726915359497, 0.45554283261299133]","[0.5841288566589355, 0.4899223744869232]","[0.5089587569236755, 0.4445279836654663]","[0.5859357118606567, 0.47725725173950195]","[0.5155554413795471, 0.44089359045028687]","[0.5951131582260132, 0.55467689037323]","[0.5994052290916443, 0.5524599552154541]","[0.5121517181396484, 0.721439778804779]","[0.6505765914916992, 0.7551413774490356]","[0.5692498087882996, 0.9067807793617249]","[0.7410987615585327, 0.9048815369606018]","[0.5865422487258911, 0.9364033341407776]","[0.7658976316452026, 0.9300850033760071]","[0.5123175978660583, 0.9699012637138367]","[0.7144654989242554, 0.9826224446296692]"
"[0.49951261281967163, 0.12852245569229126]","[0.5057072043418884, 0.09881244599819183]","[0.5080172419548035, 0.0982142984867096]","[0.5105758905410767, 0.09722641855478287]","[0.5043573379516602, 0.09916841983795166]","[0.5055837035179138, 0.09862415492534637]","[0.5071205496788025, 0.0973859652876854]","[0.5323053598403931, 0.09973134845495224]","[0.5294285416603088, 0.09879745543003082]","[0.5089903473854065, 0.1485302448272705]","[0.5071279406547546, 0.15078993141651154]","[0.5804572701454163, 0.2129431813955307]","[0.5554120540618896, 0.2354642003774643]","[0.6605821847915649, 0.3115307688713074]","[0.5748491287231445, 0.3769627511501312]","[0.6096353530883789, 0.4354889392852783]","[0.5252336263656616, 0.41975894570350647]","[0.5976183414459229, 0.4770401120185852]","[0.5099819898605347, 0.43399712443351746]","[0.5857599377632141, 0.4660647511482239]","[0.508608877658844, 0.42301639914512634]","[0.5882130861282349, 0.4546249806880951]","[0.5154058337211609, 0.4196116626262665]","[0.591793417930603, 0.550631582736969]","[0.5994576215744019, 0.5444245934486389]","[0.5131834745407104, 0.7095767855644226]","[0.6532102227210999, 0.7436016798019409]","[0.5333796739578247, 0.9379066228866577]","[0.7576556205749512, 0.868740439414978]","[0.5495217442512512, 0.9802872538566589]","[0.7817422151565552, 0.8713418841362]","[0.4721580147743225, 0.9659750461578369]","[0.7492047548294067, 0.9682509303092957]"
"[0.49768155813217163, 0.11991804838180542]","[0.5037473440170288, 0.08975805342197418]","[0.5061863660812378, 0.08920727670192719]","[0.5089585185050964, 0.08824595808982849]","[0.5021973848342896, 0.08986177295446396]","[0.5033817291259766, 0.08926459401845932]","[0.50490802526474, 0.08807595819234848]","[0.5309054255485535, 0.09070544689893723]","[0.5271428227424622, 0.08956857025623322]","[0.5076855421066284, 0.13992899656295776]","[0.505721390247345, 0.14172306656837463]","[0.5810662508010864, 0.21121063828468323]","[0.5540633797645569, 0.22086501121520996]","[0.6599494814872742, 0.3195759356021881]","[0.5769507884979248, 0.36585497856140137]","[0.602087140083313, 0.43672120571136475]","[0.5261285901069641, 0.4115452170372009]","[0.5871951580047607, 0.4732432961463928]","[0.5112648606300354, 0.42847150564193726]","[0.5778689980506897, 0.45790719985961914]","[0.5101807713508606, 0.41704657673835754]","[0.5812246203422546, 0.44754472374916077]","[0.5165883302688599, 0.4121662676334381]","[0.5874465703964233, 0.5496960282325745]","[0.5968652963638306, 0.5392325520515442]","[0.5190321207046509, 0.7174906134605408]","[0.6450614929199219, 0.7433041334152222]","[0.5137337446212769, 0.9494962692260742]","[0.761577308177948, 0.8158556818962097]","[0.525423526763916, 0.9875956177711487]","[0.7904677391052246, 0.8017709255218506]","[0.44941529631614685, 0.9618993401527405]","[0.7647074460983276, 0.9303544759750366]"
"[0.49670976400375366, 0.11886735260486603]","[0.504195511341095, 0.08946847170591354]","[0.5069864392280579, 0.08884037286043167]","[0.509954035282135, 0.08796082437038422]","[0.5023597478866577, 0.08941961079835892]","[0.5037468075752258, 0.08866818994283676]","[0.5054219365119934, 0.08747050166130066]","[0.5314025282859802, 0.09281566739082336]","[0.5272432565689087, 0.09126783907413483]","[0.5077313780784607, 0.139522522687912]","[0.5053519606590271, 0.14073801040649414]","[0.5804612636566162, 0.2115960270166397]","[0.5511835813522339, 0.21939252316951752]","[0.6538048982620239, 0.3241393268108368]","[0.5748655200004578, 0.3606445789337158]","[0.5960262417793274, 0.4425378143787384]","[0.5250498056411743, 0.4134475588798523]","[0.5863082408905029, 0.4828088879585266]","[0.5099830031394958, 0.43069198727607727]","[0.5755714178085327, 0.46637311577796936]","[0.509547233581543, 0.4200187623500824]","[0.5803819298744202, 0.4548541307449341]","[0.5162634253501892, 0.4150521159172058]","[0.5841474533081055, 0.5537912249565125]","[0.5968619585037231, 0.5398353338241577]","[0.5239887237548828, 0.7309730648994446]","[0.6374025344848633, 0.7460554242134094]","[0.5173507928848267, 0.9602897763252258]","[0.7523223757743835, 0.7720270156860352]","[0.5286911129951477, 0.9924583435058594]","[0.7791942954063416, 0.7473019361495972]","[0.4519621431827545, 0.9613721370697021]","[0.7745602130889893, 0.871665894985199]"
"[0.4975934624671936, 0.12409460544586182]","[0.5049382448196411, 0.09618981927633286]","[0.5076452493667603, 0.09534060209989548]","[0.5105565786361694, 0.09452877938747406]","[0.5032721757888794, 0.095816969871521]","[0.5046815872192383, 0.09468020498752594]","[0.5063685178756714, 0.09329313784837723]","[0.5318042039871216, 0.10148793458938599]","[0.5277261734008789, 0.09873433411121368]","[0.5079459547996521, 0.1477767378091812]","[0.5058029890060425, 0.14769130945205688]","[0.576404869556427, 0.22377952933311462]","[0.5522853136062622, 0.22029529511928558]","[0.6502264738082886, 0.3600715100765228]","[0.577809751033783, 0.3619794249534607]","[0.5855937600135803, 0.476939857006073]","[0.5311304926872253, 0.4362727999687195]","[0.5668862462043762, 0.5116950869560242]","[0.5160216093063354, 0.4624950885772705]","[0.5588798522949219, 0.4911671578884125]","[0.5140441060066223, 0.447480171918869]","[0.5632914304733276, 0.47967278957366943]","[0.5203871726989746, 0.44080454111099243]","[0.5846978425979614, 0.5562549233436584]","[0.5971630811691284, 0.5400840044021606]","[0.5296536684036255, 0.7503530979156494]","[0.6311984658241272, 0.7457952499389648]","[0.5417355298995972, 0.9696377515792847]","[0.7361289858818054, 0.7477191686630249]","[0.556817889213562, 0.9968047142028809]","[0.7575469613075256, 0.7222183346748352]","[0.47764667868614197, 0.972338080406189]","[0.7607461214065552, 0.8398743271827698]"
"[0.4977632462978363, 0.1453956961631775]","[0.5048704147338867, 0.11727998405694962]","[0.5074513554573059, 0.11666636168956757]","[0.5103920698165894, 0.11607493460178375]","[0.5033450126647949, 0.11668029427528381]","[0.5046566724777222, 0.11557970196008682]","[0.5062638521194458, 0.11417684704065323]","[0.5320743322372437, 0.12382296472787857]","[0.5278646945953369, 0.11966446042060852]","[0.508280873298645, 0.169631689786911]","[0.5060586333274841, 0.1703578233718872]","[0.5769069790840149, 0.25449541211128235]","[0.5540148019790649, 0.2436000406742096]","[0.634005069732666, 0.4169456958770752]","[0.5793059468269348, 0.3970821797847748]","[0.5606285333633423, 0.525372326374054]","[0.5354195833206177, 0.48742637038230896]","[0.5448359847068787, 0.5566992163658142]","[0.519668698310852, 0.5159766674041748]","[0.5373438596725464, 0.5263680815696716]","[0.51445072889328, 0.49996334314346313]","[0.5420746803283691, 0.5167868137359619]","[0.5211198925971985, 0.49029016494750977]","[0.5890031456947327, 0.5666866302490234]","[0.5954650640487671, 0.5547330975532532]","[0.5445898175239563, 0.7745367884635925]","[0.6127661466598511, 0.7497724890708923]","[0.5472149848937988, 0.9723076820373535]","[0.7160295844078064, 0.7312991619110107]","[0.5625251531600952, 0.9864361882209778]","[0.735988974571228, 0.7115660905838013]","[0.5002366304397583, 1.0184779167175293]","[0.7374908924102783, 0.8239227533340454]"
"[0.4976394772529602, 0.15658019483089447]","[0.505071759223938, 0.1288185864686966]","[0.5076698660850525, 0.12844832241535187]","[0.5106516480445862, 0.1280476450920105]","[0.5034447908401489, 0.1284727305173874]","[0.5046828985214233, 0.1277989000082016]","[0.5061984658241272, 0.12687860429286957]","[0.532263457775116, 0.14035402238368988]","[0.5280469655990601, 0.13772612810134888]","[0.508538544178009, 0.18367250263690948]","[0.5063491463661194, 0.1842588186264038]","[0.5763438940048218, 0.2845485806465149]","[0.5572323799133301, 0.2660023272037506]","[0.610347330570221, 0.4577450156211853]","[0.5828268527984619, 0.42487043142318726]","[0.5435465574264526, 0.534153938293457]","[0.5506319999694824, 0.508402407169342]","[0.5262936353683472, 0.5593552589416504]","[0.5310387015342712, 0.5418260097503662]","[0.5214775204658508, 0.5409494042396545]","[0.5291014909744263, 0.53265780210495]","[0.5279328227043152, 0.5319809317588806]","[0.5365111827850342, 0.5201413035392761]","[0.5938488245010376, 0.593037486076355]","[0.5916987061500549, 0.5786648392677307]","[0.5684512853622437, 0.7941422462463379]","[0.5732675790786743, 0.7611953616142273]","[0.6684091687202454, 0.7975568771362305]","[0.6167210340499878, 0.9168738722801208]","[0.6857951879501343, 0.7853654623031616]","[0.6333907842636108, 0.9360789656639099]","[0.6831151247024536, 0.8776785731315613]","[0.5912511348724365, 0.9869711399078369]"
"[0.4979310631752014, 0.15804710984230042]","[0.5053492188453674, 0.13297250866889954]","[0.5078872442245483, 0.13327407836914062]","[0.510782778263092, 0.1336040198802948]","[0.5036901235580444, 0.13111808896064758]","[0.504875123500824, 0.13006369769573212]","[0.506332278251648, 0.12888909876346588]","[0.5321332216262817, 0.14583720266819]","[0.5282093286514282, 0.13946983218193054]","[0.5086314678192139, 0.1853434443473816]","[0.5065865516662598, 0.1842159479856491]","[0.5691767930984497, 0.28250572085380554]","[0.5617579221725464, 0.2589016258716583]","[0.5947458744049072, 0.4685702919960022]","[0.5860920548439026, 0.41414862871170044]","[0.5310996770858765, 0.5223261117935181]","[0.549881637096405, 0.515841007232666]","[0.5147145390510559, 0.5443369150161743]","[0.531031608581543, 0.5326473116874695]","[0.5133583545684814, 0.5294014811515808]","[0.5290032625198364, 0.519709587097168]","[0.5197591185569763, 0.5204810500144958]","[0.5361666083335876, 0.5102900862693787]","[0.6009641885757446, 0.6031566858291626]","[0.5897241830825806, 0.5804429650306702]","[0.5904682874679565, 0.817579984664917]","[0.5321878790855408, 0.7596385478973389]","[0.667840838432312, 0.9295293092727661]","[0.6374552249908447, 0.8372572064399719]","[0.6872612833976746, 0.9298111796379089]","[0.6561586260795593, 0.8084745407104492]","[0.6522465944290161, 1.014629602432251]","[0.6452317833900452, 0.910194993019104]"
"[0.49806609749794006, 0.15368078649044037]","[0.5052598714828491, 0.1277865618467331]","[0.5075989961624146, 0.12787245213985443]","[0.5103153586387634, 0.12795360386371613]","[0.5039688348770142, 0.1263551115989685]","[0.5051986575126648, 0.12538248300552368]","[0.506685733795166, 0.12423677742481232]","[0.5313447713851929, 0.13880833983421326]","[0.5277789831161499, 0.13365720212459564]","[0.5086504220962524, 0.17961516976356506]","[0.5067569613456726, 0.17960140109062195]","[0.5609060525894165, 0.26983562111854553]","[0.5709308981895447, 0.24625732004642487]","[0.5879173874855042, 0.4448157548904419]","[0.6130991578102112, 0.3702423572540283]","[0.5220656394958496, 0.504302978515625]","[0.5914593935012817, 0.416964590549469]","[0.5079012513160706, 0.5134048461914062]","[0.5836645364761353, 0.4251324236392975]","[0.5061787962913513, 0.49650952219963074]","[0.5750094652175903, 0.41931062936782837]","[0.5120629668235779, 0.49054840207099915]","[0.5819210410118103, 0.41343680024147034]","[0.6040645241737366, 0.5971860289573669]","[0.5871478319168091, 0.5785318613052368]","[0.6345691680908203, 0.8160790205001831]","[0.5156465768814087, 0.7131376266479492]","[0.713476836681366, 0.9526854753494263]","[0.6189501285552979, 0.8380038738250732]","[0.7344299554824829, 0.9558507204055786]","[0.6357056498527527, 0.8457932472229004]","[0.6937693953514099, 1.0398426055908203]","[0.5924414396286011, 0.9098474979400635]"
